Subject	Word	VOT	Length	Density	Frequency	SumSegProbability	SumBiProb	MinPair	Pair	Vowel	Consonant	Prevoiced	x	y
4	goon	0.050373394	3	29	2.27	1.1442	1.003	0.5	7G	UW	G	0		
4	goose	0.042364792	3	24	13.04	1.1413	1.0022	-0.5	7G	UW	G	0		
4	goose	-0.070119426	3	24	13.04	1.1413	1.0022	-0.5	7G	UW	G	1		
4	goose	-0.063904006	3	24	13.04	1.1413	1.0022	-0.5	7G	UW	G	1		
4	gore	0.04186208	3	35	1.08	1.1536	1.0192	0.5	8G	AO	G	0		
4	gore	0.031806705	3	35	1.08	1.1536	1.0192	0.5	8G	AO	G	0		
4	gore	0.038238131	3	35	1.08	1.1536	1.0192	0.5	8G	AO	G	0		
4	gorge	0.033035591	4	7	1.31	1.1649	1.0202	-0.5	8G	AO	G	0		
4	gorge	-0.061688675	4	7	1.31	1.1649	1.0202	-0.5	8G	AO	G	1		
4	gorge	-0.087114512	4	7	1.31	1.1649	1.0202	-0.5	8G	AO	G	1		
4	goth	0.028857734	3	11	0.63	1.0938	1.0021	-0.5	11G	AA	G	0		
4	goth	-0.081269841	3	11	0.63	1.0938	1.0021	-0.5	11G	AA	G	1		
4	goth	0.037365784	3	11	0.63	1.0938	1.0021	-0.5	11G	AA	G	0		
4	guilt	0.039775819	4	18	14.9	1.2852	1.0141	0.5	10G	IH	G	0		
4	guilt	0.040833648	4	18	14.9	1.2852	1.0141	0.5	10G	IH	G	0		
4	guilt	-0.051083752	4	18	14.9	1.2852	1.0141	0.5	10G	IH	G	1		
4	gum	-0.057244898	3	30	13.39	1.1146	1.0067	0.5	9G	AH	G	1		
4	gum	-0.068826531	3	30	13.39	1.1146	1.0067	0.5	9G	AH	G	1		
4	gum	0.031530567	3	30	13.39	1.1146	1.0067	0.5	9G	AH	G	0		
4	gush	0.029730508	3	20	0.71	1.0729	1.002	-0.5	9G	AH	G	0		
4	gush	0.026905279	3	20	0.71	1.0729	1.002	-0.5	9G	AH	G	0		
4	gush	-0.074314413	3	20	0.71	1.0729	1.002	-0.5	9G	AH	G	1		
5	babe	-0.122798186	3	18	35.57	0.1064	0.0034	-0.5	2B	EY	B	1		
5	babe	0.011187937	3	18	35.57	0.1064	0.0034	-0.5	2B	EY	B	0		
5	bade	-0.177789481	3	41	0.43	0.1184	0.0039	0.5	2B	EY	B	1		
5	bade	0.012532394	3	41	0.43	0.1184	0.0039	0.5	2B	EY	B	0		
5	badge	0.014554475	3	17	15.25	0.1414	0.0066	-0.5	4B	AE	B	0		
5	badge	0.014425154	3	17	15.25	0.1414	0.0066	-0.5	4B	AE	B	0		
5	badge	-0.063151927	3	17	15.25	0.1414	0.0066	-0.5	4B	AE	B	1		
5	bane	-0.144036848	3	42	1.84	0.1765	0.0047	0.5	1B	EY	B	1		
5	bane	0.017533411	3	42	1.84	0.1765	0.0047	0.5	1B	EY	B	0		
5	bane	0.014128997	3	42	1.84	0.1765	0.0047	0.5	1B	EY	B	0		
5	bark	0.013863566	4	26	5.49	0.2323	0.0228	0.5	3B	AA	B	0		
5	bark	0.013332622	4	26	5.49	0.2323	0.0228	0.5	3B	AA	B	0		
5	bark	0.013723947	4	26	5.49	0.2323	0.0228	0.5	3B	AA	B	0		
5	barn	-0.100192744	4	21	13.59	0.2369	0.0228	-0.5	3B	AA	B	1		
5	barn	-0.063849955	4	21	13.59	0.2369	0.0228	-0.5	3B	AA	B	1		
5	barn	-0.020362812	4	21	13.59	0.2369	0.0228	-0.5	3B	AA	B	1		
5	bat	-0.115563114	3	48	20.63	0.1966	0.0118	0.5	4B	AE	B	1		
5	bat	0.008419785	3	48	20.63	0.1966	0.0118	0.5	4B	AE	B	0		
5	bat	0.009930385	3	48	20.63	0.1966	0.0118	0.5	4B	AE	B	0		
5	beak	-0.012331822	3	34	2.1	0.1365	0.0044	0.5	5B	IY	B	1		
5	beak	-0.08446326	3	34	2.1	0.1365	0.0044	0.5	5B	IY	B	1		
5	beak	0.013883923	3	34	2.1	0.1365	0.0044	0.5	5B	IY	B	0		
5	bean	-0.090653817	3	32	6.84	0.1791	0.0053	-0.5	5B	IY	B	1		
5	bean	0.013575785	3	32	6.84	0.1791	0.0053	-0.5	5B	IY	B	0		
5	bean	-0.077053414	3	32	6.84	0.1791	0.0053	-0.5	5B	IY	B	1		
5	bed	0.027109526	3	40	187.12	0.1621	0.0069	-0.5	6B	EH	B	0		
5	bed	0.010839148	3	40	187.12	0.1621	0.0069	-0.5	6B	EH	B	0		
5	bed	0.016602419	3	40	187.12	0.1621	0.0069	-0.5	6B	EH	B	0		
5	beige	-0.118649174	3	11	1.35	0.0821	0.0018	-0.5	1B	EY	B	1		
5	beige	-0.103898388	3	11	1.35	0.0821	0.0018	-0.5	1B	EY	B	1		
5	beige	0.014043686	3	11	1.35	0.0821	0.0018	-0.5	1B	EY	B	0		
5	belch	0.013621995	4	10	0.73	0.2078	0.0124	-0.5	8B	EH	B	0		
5	belch	0.019132268	4	10	0.73	0.2078	0.0124	-0.5	8B	EH	B	0		
5	belch	-0.04298009	4	10	0.73	0.2078	0.0124	-0.5	8B	EH	B	1		
5	bell	-0.101845238	3	41	39.33	0.1978	0.0119	-0.5	9B	EH	B	1		
5	bell	-0.083070943	3	41	39.33	0.1978	0.0119	-0.5	9B	EH	B	1		
5	bell	-0.057011626	3	41	39.33	0.1978	0.0119	-0.5	9B	EH	B	1		
5	belt	-0.158647959	4	22	24.35	0.2872	0.0158	0.5	8B	EH	B	1		
5	belt	0.014625893	4	22	24.35	0.2872	0.0158	0.5	8B	EH	B	0		
5	belt	-0.111779755	4	22	24.35	0.2872	0.0158	0.5	8B	EH	B	1		
5	best	-0.117900875	4	30	404.37	0.2923	0.0333	0.5	6B	EH	B	1		
5	best	0.01401498	4	30	404.37	0.2923	0.0333	0.5	6B	EH	B	0		
5	best	0.141413454	4	30	404.37	0.2923	0.0333	0.5	6B	EH	B	0		
5	bet	-0.128718821	3	44	171.82	0.1901	0.0081	0.5	9B	EH	B	1		
5	bet	-0.103061224	3	44	171.82	0.1901	0.0081	0.5	9B	EH	B	1		
5	bet	0.014576799	3	44	171.82	0.1901	0.0081	0.5	9B	EH	B	0		
5	bike	0.013217715	3	33	25.88	0.139	0.0053	0.5	11B	AY	B	0		
5	bike	0.014018936	3	33	25.88	0.139	0.0053	0.5	11B	AY	B	0		
5	bike	0.023168151	3	33	25.88	0.139	0.0053	0.5	11B	AY	B	0		
5	bin	-0.058686629	3	42	5.37	0.2435	0.0136	0.5	10B	IH	B	1		
5	bin	0.017682146	3	42	5.37	0.2435	0.0136	0.5	10B	IH	B	0		
5	bin	-0.083811947	3	42	5.37	0.2435	0.0136	0.5	10B	IH	B	1		
5	binge	-0.055327942	4	7	0.92	0.2548	0.0162	-0.5	10B	IH	B	1		
5	binge	0.031071283	4	7	0.92	0.2548	0.0162	-0.5	10B	IH	B	0		
5	binge	0.014458015	4	7	0.92	0.2548	0.0162	-0.5	10B	IH	B	0		
5	bite	0.010828931	3	37	40.78	0.1515	0.0057	-0.5	11B	AY	B	0		
5	bite	0.01355924	3	37	40.78	0.1515	0.0057	-0.5	11B	AY	B	0		
5	bite	-0.090194363	3	37	40.78	0.1515	0.0057	-0.5	11B	AY	B	1		
5	boast	-0.174409171	4	20	1.06	0.2687	0.0279	0.5	12B	OW	B	1		
5	boast	0.021656821	4	20	1.06	0.2687	0.0279	0.5	12B	OW	B	0		
5	bolt	-0.143628914	4	16	6.88	0.2636	0.0117	-0.5	12B	OW	B	1		
5	bolt	0.014439814	4	16	6.88	0.2636	0.0117	-0.5	12B	OW	B	0		
5	bone	0.016453826	3	40	26.06	0.1966	0.0045	-0.5	13B	OW	B	0		
5	bone	-0.108621386	3	40	26.06	0.1966	0.0045	-0.5	13B	OW	B	1		
5	bone	-0.125352869	3	40	26.06	0.1966	0.0045	-0.5	13B	OW	B	1		
5	bowl	-0.156125148	3	39	21.45	0.1742	0.0078	0.5	13B	OW	B	1		
5	bowl	-0.077781848	3	39	21.45	0.1742	0.0078	0.5	13B	OW	B	1		
5	bowl	0.014300204	3	39	21.45	0.1742	0.0078	0.5	13B	OW	B	0		
5	bud	0.024806435	3	37	35.45	0.1284	0.0044	-0.5	16B	AH	B	0		
5	bud	0.014959124	3	37	35.45	0.1284	0.0044	-0.5	16B	AH	B	0		
5	bud	0.011721745	3	37	35.45	0.1284	0.0044	-0.5	16B	AH	B	0		
5	bug	-0.11341952	3	33	20.94	0.1083	0.0048	0.5	16B	AH	B	1		
5	bug	-0.009322247	3	33	20.94	0.1083	0.0048	0.5	16B	AH	B	1		
5	bug	0.012172807	3	33	20.94	0.1083	0.0048	0.5	16B	AH	B	0		
5	bum	-0.170521933	3	35	15.43	0.1399	0.0085	-0.5	17B	AH	B	1		
5	bum	0.006599467	3	35	15.43	0.1399	0.0085	-0.5	17B	AH	B	0		
5	bum	0.00951989	3	35	15.43	0.1399	0.0085	-0.5	17B	AH	B	0		
5	bump	0.010693654	4	18	12.35	0.1761	0.0176	0.5	18B	AH	B	0		
5	bump	0.012949121	4	18	12.35	0.1761	0.0176	0.5	18B	AH	B	0		
5	bump	0.012586321	4	18	12.35	0.1761	0.0176	0.5	18B	AH	B	0		
5	bun	-0.107116942	3	47	2.88	0.1865	0.0091	0.5	17B	AH	B	1		
5	bun	-0.144678959	3	47	2.88	0.1865	0.0091	0.5	17B	AH	B	1		
5	bun	0.013955345	3	47	2.88	0.1865	0.0091	0.5	17B	AH	B	0		
5	bust	-0.100237864	4	25	27.57	0.2586	0.0305	-0.5	18B	AH	B	1		
5	bust	0.012972762	4	25	27.57	0.2586	0.0305	-0.5	18B	AH	B	0		
5	bust	0.008839014	4	25	27.57	0.2586	0.0305	-0.5	18B	AH	B	0		
5	dab	-0.108397109	3	27	1.12	0.1572	0.0044	0.5	1D	AE	D	1		
5	dab	0.02495606	3	27	1.12	0.1572	0.0044	0.5	1D	AE	D	0		
5	dab	0.014268823	3	27	1.12	0.1572	0.0044	0.5	1D	AE	D	0		
5	daft	-0.118255315	4	11	1.33	0.2403	0.005	-0.5	1D	AE	D	1		
5	daft	-0.11754195	4	11	1.33	0.2403	0.005	-0.5	1D	AE	D	1		
5	daft	0.011036335	4	11	1.33	0.2403	0.005	-0.5	1D	AE	D	0		
5	darn	-0.102337442	4	13	13.9	0.2375	0.0211	-0.5	2D	AA	D	1		
5	darn	-0.074807256	4	13	13.9	0.2375	0.0211	-0.5	2D	AA	D	1		
5	darn	-0.066312456	4	13	13.9	0.2375	0.0211	-0.5	2D	AA	D	1		
5	dart	-0.131216931	4	18	1.92	0.2801	0.0248	0.5	2D	AA	D	1		
5	dart	0.010346221	4	18	1.92	0.2801	0.0248	0.5	2D	AA	D	0		
5	dart	0.014538211	4	18	1.92	0.2801	0.0248	0.5	2D	AA	D	0		
5	deaf	-0.146278897	3	19	14.53	0.1444	0.0086	-0.5	3D	EH	D	1		
5	deaf	-0.076809524	3	19	14.53	0.1444	0.0086	-0.5	3D	EH	D	1		
5	deaf	0.01688216	3	19	14.53	0.1444	0.0086	-0.5	3D	EH	D	0		
5	deal	-0.1455839	3	36	261.37	0.1573	0.0057	0.5	5D	IY	D	1		
5	deal	-0.146696164	3	36	261.37	0.1573	0.0057	0.5	5D	IY	D	1		
5	deal	0.022580715	3	36	261.37	0.1573	0.0057	0.5	5D	IY	D	0		
5	dealt	-0.120804989	4	19	7.43	0.2878	0.0196	-0.5	4D	EH	D	1		
5	dealt	0.012500195	4	19	7.43	0.2878	0.0196	-0.5	4D	EH	D	0		
5	dealt	0.015764047	4	19	7.43	0.2878	0.0196	-0.5	4D	EH	D	0		
5	deep	-0.156755531	3	26	76.39	0.1208	0.0045	-0.5	5D	IY	D	1		
5	deep	0.03071047	3	26	76.39	0.1208	0.0045	-0.5	5D	IY	D	0		
5	deep	-0.140075586	3	26	76.39	0.1208	0.0045	-0.5	5D	IY	D	1		
5	delve	0.022683252	4	8	0.27	0.2131	0.0173	-0.5	6D	EH	D	0		
5	delve	-0.096461898	4	8	0.27	0.2131	0.0173	-0.5	6D	EH	D	1		
5	delve	0.009968821	4	8	0.27	0.2131	0.0173	-0.5	6D	EH	D	0		
5	den	-0.130748299	3	43	6.12	0.2208	0.022	0.5	3D	EH	D	1		
5	den	0.015277919	3	43	6.12	0.2208	0.022	0.5	3D	EH	D	0		
5	den	-0.098235996	3	43	6.12	0.2208	0.022	0.5	3D	EH	D	1		
5	dense	0.009754031	4	18	2.12	0.2709	0.0321	0.5	4D	EH	D	0		
5	dense	0.011073836	4	18	2.12	0.2709	0.0321	0.5	4D	EH	D	0		
5	dense	0.016123515	4	18	2.12	0.2709	0.0321	0.5	4D	EH	D	0		
5	dent	-0.114421769	4	24	3.53	0.3102	0.0378	0.5	6D	EH	D	1		
5	dent	0.015172574	4	24	3.53	0.3102	0.0378	0.5	6D	EH	D	0		
5	dent	-0.099954649	4	24	3.53	0.3102	0.0378	0.5	6D	EH	D	1		
5	dibs	0.01996739	4	11	2.31	0.1861	0.0175	-0.5	16D	IH	D	0		
5	dibs	0.026914173	4	11	2.31	0.1861	0.0175	-0.5	16D	IH	D	0		
5	dibs	-0.099274376	4	11	2.31	0.1861	0.0175	-0.5	16D	IH	D	1		
5	dill	0.028131398	3	45	1.76	0.2217	0.0242	0.5	16D	IH	D	0		
5	dill	0.014480142	3	45	1.76	0.2217	0.0242	0.5	16D	IH	D	0		
5	dill	-0.112099561	3	45	1.76	0.2217	0.0242	0.5	16D	IH	D	1		
5	din	0.014533293	3	46	1.18	0.2441	0.0248	0.5	8D	IH	D	0		
5	din	0.019520195	3	46	1.18	0.2441	0.0248	0.5	8D	IH	D	0		
5	din	0.015697176	3	46	1.18	0.2441	0.0248	0.5	8D	IH	D	0		
5	dip	-0.11388301	3	37	7.96	0.1852	0.0201	0.5	7D	IH	D	1		
5	dip	0.023851829	3	37	7.96	0.1852	0.0201	0.5	7D	IH	D	0		
5	dip	-0.113408919	3	37	7.96	0.1852	0.0201	0.5	7D	IH	D	1		
5	disc	-0.100725624	4	11	2.57	0.2691	0.0378	-0.5	7D	IH	D	1		
5	disc	-0.101961451	4	11	2.57	0.2691	0.0378	-0.5	7D	IH	D	1		
5	disc	0.01786274	4	11	2.57	0.2691	0.0378	-0.5	7D	IH	D	0		
5	ditch	0.013501611	3	27	7.86	0.156	0.0165	-0.5	8D	IH	D	0		
5	ditch	0.026847957	3	27	7.86	0.156	0.0165	-0.5	8D	IH	D	0		
5	ditch	0.01560016	3	27	7.86	0.156	0.0165	-0.5	8D	IH	D	0		
5	does	-0.141229124	3	30	666.71	0.1112	0.0034	-0.5	9D	AH	D	1		
5	does	0.010191988	3	30	666.71	0.1112	0.0034	-0.5	9D	AH	D	0		
5	does	-0.112077098	3	30	666.71	0.1112	0.0034	-0.5	9D	AH	D	1		
5	done	0.016407262	3	49	485.04	0.1871	0.0081	0.5	9D	AH	D	0		
5	done	0.015383832	3	49	485.04	0.1871	0.0081	0.5	9D	AH	D	0		
5	done	0.009115822	3	49	485.04	0.1871	0.0081	0.5	9D	AH	D	0		
5	dour	0.011868903	3	19	0.16	0.1699	0.0023	0.5	12D	AW	D	0		
5	dour	0.019013102	3	19	0.16	0.1699	0.0023	0.5	12D	AW	D	0		
5	dour	0.011136005	3	19	0.16	0.1699	0.0023	0.5	12D	AW	D	0		
5	douse	0.010497164	3	26	0.8	0.1404	0.0017	-0.5	12D	AW	D	0		
5	douse	0.011398654	3	26	0.8	0.1404	0.0017	-0.5	12D	AW	D	0		
5	douse	-0.0944008	3	26	0.8	0.1404	0.0017	-0.5	12D	AW	D	1		
5	dub	0.010937829	3	29	1.08	0.117	0.006	0.5	14D	AH	D	0		
5	dub	0.020569237	3	29	1.08	0.117	0.006	0.5	14D	AH	D	0		
5	dub	0.008285308	3	29	1.08	0.117	0.006	0.5	14D	AH	D	0		
5	dumb	0.011804157	3	42	46.96	0.1405	0.0075	-0.5	13D	AH	D	0		
5	dumb	-0.083591012	3	42	46.96	0.1405	0.0075	-0.5	13D	AH	D	1		
5	dumb	-0.101201814	3	42	46.96	0.1405	0.0075	-0.5	13D	AH	D	1		
5	dunce	0.015467159	4	11	0.49	0.2372	0.0182	-0.5	14D	AH	D	0		
5	dunce	0.009991497	4	11	0.49	0.2372	0.0182	-0.5	14D	AH	D	0		
5	dunce	0.016958617	4	11	0.49	0.2372	0.0182	-0.5	14D	AH	D	0		
5	dune	-0.116274235	3	37	1	0.1701	0.0043	0.5	15D	UW	D	1		
5	dune	-0.11276504	3	37	1	0.1701	0.0043	0.5	15D	UW	D	1		
5	dune	-0.147738095	3	37	1	0.1701	0.0043	0.5	15D	UW	D	1		
5	dupe	-0.13095805	3	29	0.65	0.1111	0.0035	-0.5	15D	UW	D	1		
5	dupe	-0.066259676	3	29	0.65	0.1111	0.0035	-0.5	15D	UW	D	1		
5	dupe	-0.056238549	3	29	0.65	0.1111	0.0035	-0.5	15D	UW	D	1		
5	dusk	0.022552129	4	12	1.2	0.2121	0.0121	0.5	13D	AH	D	0		
5	dusk	0.013613204	4	12	1.2	0.2121	0.0121	0.5	13D	AH	D	0		
5	dusk	-0.074816327	4	12	1.2	0.2121	0.0121	0.5	13D	AH	D	1		
5	gain	-0.121267574	3	40	13.73	1.1513	1.0042	0.5	3G	EY	G	1		
5	gain	0.022115074	3	40	13.73	1.1513	1.0042	0.5	3G	EY	G	0		
5	gain	0.024159726	3	40	13.73	1.1513	1.0042	0.5	3G	EY	G	0		
5	gap	-0.073937611	3	30	4.27	1.1425	1.0081	0.5	1G	AE	G	1		
5	gap	0.020370477	3	30	4.27	1.1425	1.0081	0.5	1G	AE	G	0		
5	gap	0.021030911	3	30	4.27	1.1425	1.0081	0.5	1G	AE	G	0		
5	gas	0.024296171	3	36	67.78	1.1842	1.0104	-0.5	1G	AE	G	0		
5	gas	-0.065856387	3	36	67.78	1.1842	1.0104	-0.5	1G	AE	G	1		
5	gas	0.020442109	3	36	67.78	1.1842	1.0104	-0.5	1G	AE	G	0		
5	gash	0.038655852	3	28	0.69	1.1131	1.0052	0.5	2G	AE	G	0		
5	gash	-0.058085328	3	28	0.69	1.1131	1.0052	0.5	2G	AE	G	1		
5	gash	-0.070294785	3	28	0.69	1.1131	1.0052	0.5	2G	AE	G	1		
5	gasp	0.023389378	4	9	1.73	1.2204	1.0185	-0.5	2G	AE	G	0		
5	gasp	0.025845986	4	9	1.73	1.2204	1.0185	-0.5	2G	AE	G	0		
5	gasp	0.020610347	4	9	1.73	1.2204	1.0185	-0.5	2G	AE	G	0		
5	gate	0.042215812	3	33	32.04	1.1212	1.0042	-0.5	3G	EY	G	0		
5	gate	-0.130045351	3	33	32.04	1.1212	1.0042	-0.5	3G	EY	G	1		
5	gate	-0.043482787	3	33	32.04	1.1212	1.0042	-0.5	3G	EY	G	1		
5	ghoul	-0.060100477	3	26	1.02	1.1218	1.002	0.5	6G	UW	G	1		
5	ghoul	0.02418629	3	26	1.02	1.1218	1.002	0.5	6G	UW	G	0		
5	ghoul	0.034193639	3	26	1.02	1.1218	1.002	0.5	6G	UW	G	0		
5	gift	0.031743869	4	11	64.51	1.2312	1.0066	-0.5	10G	IH	G	0		
5	gift	0.031610332	4	11	64.51	1.2312	1.0066	-0.5	10G	IH	G	0		
5	gift	0.028780317	4	11	64.51	1.2312	1.0066	-0.5	10G	IH	G	0		
5	gig	0.034207811	3	21	11.2	1.1401	1.0048	-0.5	5G	IH	G	0		
5	gig	0.025300121	3	21	11.2	1.1401	1.0048	-0.5	5G	IH	G	0		
5	gig	-0.115420695	3	21	11.2	1.1401	1.0048	-0.5	5G	IH	G	1		
5	gild	0.04504987	4	16	0.08	1.2361	1.0142	0.5	12G	IH	G	0		
5	gild	0.02522808	4	16	0.08	1.2361	1.0142	0.5	12G	IH	G	0		
5	gild	0.032253175	4	16	0.08	1.2361	1.0142	0.5	12G	IH	G	0		
5	gill	-0.1099519	3	40	1.71	1.1958	1.0102	0.5	5G	IH	G	1		
5	gill	0.018072029	3	40	1.71	1.1958	1.0102	0.5	5G	IH	G	0		
5	gill	0.03097573	3	40	1.71	1.1958	1.0102	0.5	5G	IH	G	0		
5	gimp	-0.08706609	4	7	0.94	1.2078	1.0172	-0.5	12G	IH	G	1		
5	gimp	0.031628199	4	7	0.94	1.2078	1.0172	-0.5	12G	IH	G	0		
5	gimp	0.020579013	4	7	0.94	1.2078	1.0172	-0.5	12G	IH	G	0		
5	gob	-0.094081633	3	23	11.14	1.1124	1.0039	0.5	11G	AA	G	1		
5	gob	-0.105517525	3	23	11.14	1.1124	1.0039	0.5	11G	AA	G	1		
5	gob	0.025166931	3	23	11.14	1.1124	1.0039	0.5	11G	AA	G	0		
5	goof	-0.084515711	3	17	2.22	1.0678	1.0008	-0.5	6G	UW	G	1		
5	goof	-0.075159746	3	17	2.22	1.0678	1.0008	-0.5	6G	UW	G	1		
5	goof	0.029624023	3	17	2.22	1.0678	1.0008	-0.5	6G	UW	G	0		
5	goon	-0.071121504	3	29	2.27	1.1442	1.003	0.5	7G	UW	G	1		
5	goon	-0.076338899	3	29	2.27	1.1442	1.003	0.5	7G	UW	G	1		
5	goon	-0.091865691	3	29	2.27	1.1442	1.003	0.5	7G	UW	G	1		
5	goose	-0.0695585	3	24	13.04	1.1413	1.0022	-0.5	7G	UW	G	1		
5	goose	0.045071516	3	24	13.04	1.1413	1.0022	-0.5	7G	UW	G	0		
5	goose	-0.123775432	3	24	13.04	1.1413	1.0022	-0.5	7G	UW	G	1		
5	gore	0.039220522	3	35	1.08	1.1536	1.0192	0.5	8G	AO	G	0		
5	gore	0.020504704	3	35	1.08	1.1536	1.0192	0.5	8G	AO	G	0		
5	gore	0.033501502	3	35	1.08	1.1536	1.0192	0.5	8G	AO	G	0		
5	gorge	-0.159282171	4	7	1.31	1.1649	1.0202	-0.5	8G	AO	G	1		
5	gorge	0.025990661	4	7	1.31	1.1649	1.0202	-0.5	8G	AO	G	0		
5	gorge	0.028687996	4	7	1.31	1.1649	1.0202	-0.5	8G	AO	G	0		
5	goth	-0.118233037	3	11	0.63	1.0938	1.0021	-0.5	11G	AA	G	1		
5	goth	0.025888439	3	11	0.63	1.0938	1.0021	-0.5	11G	AA	G	0		
5	goth	0.029231026	3	11	0.63	1.0938	1.0021	-0.5	11G	AA	G	0		
5	guilt	-0.108904006	4	18	14.9	1.2852	1.0141	0.5	10G	IH	G	1		
5	guilt	0.035927346	4	18	14.9	1.2852	1.0141	0.5	10G	IH	G	0		
5	guilt	0.032423412	4	18	14.9	1.2852	1.0141	0.5	10G	IH	G	0		
5	gum	-0.07524668	3	30	13.39	1.1146	1.0067	0.5	9G	AH	G	1		
5	gum	0.028642072	3	30	13.39	1.1146	1.0067	0.5	9G	AH	G	0		
5	gum	0.027463156	3	30	13.39	1.1146	1.0067	0.5	9G	AH	G	0		
5	gush	-0.108728158	3	20	0.71	1.0729	1.002	-0.5	9G	AH	G	1		
5	gush	0.027595477	3	20	0.71	1.0729	1.002	-0.5	9G	AH	G	0		
5	gush	-0.114897959	3	20	0.71	1.0729	1.002	-0.5	9G	AH	G	1		
6	babe	0.017677152	3	18	35.57	0.1064	0.0034	-0.5	2B	EY	B	0		
6	babe	0.008349166	3	18	35.57	0.1064	0.0034	-0.5	2B	EY	B	0		
6	babe	0.011855633	3	18	35.57	0.1064	0.0034	-0.5	2B	EY	B	0		
6	bade	0.010009744	3	41	0.43	0.1184	0.0039	0.5	2B	EY	B	0		
6	bade	0.012871535	3	41	0.43	0.1184	0.0039	0.5	2B	EY	B	0		
6	bade	0.018885453	3	41	0.43	0.1184	0.0039	0.5	2B	EY	B	0		
6	badge	0.015956084	3	17	15.25	0.1414	0.0066	-0.5	4B	AE	B	0		
6	badge	0.011346241	3	17	15.25	0.1414	0.0066	-0.5	4B	AE	B	0		
6	badge	0.015326115	3	17	15.25	0.1414	0.0066	-0.5	4B	AE	B	0		
6	bane	0.015818621	3	42	1.84	0.1765	0.0047	0.5	1B	EY	B	0		
6	bane	0.012227924	3	42	1.84	0.1765	0.0047	0.5	1B	EY	B	0		
6	bane	0.015449972	3	42	1.84	0.1765	0.0047	0.5	1B	EY	B	0		
6	bark	0.010544038	4	26	5.49	0.2323	0.0228	0.5	3B	AA	B	0		
6	bark	0.012310008	4	26	5.49	0.2323	0.0228	0.5	3B	AA	B	0		
6	bark	0.011074974	4	26	5.49	0.2323	0.0228	0.5	3B	AA	B	0		
6	barn	0.009186939	4	21	13.59	0.2369	0.0228	-0.5	3B	AA	B	0		
6	barn	0.011315831	4	21	13.59	0.2369	0.0228	-0.5	3B	AA	B	0		
6	barn	0.009432175	4	21	13.59	0.2369	0.0228	-0.5	3B	AA	B	0		
6	bat	0.007750348	3	48	20.63	0.1966	0.0118	0.5	4B	AE	B	0		
6	bat	0.010507351	3	48	20.63	0.1966	0.0118	0.5	4B	AE	B	0		
6	bat	0.009118932	3	48	20.63	0.1966	0.0118	0.5	4B	AE	B	0		
6	beak	0.012178266	3	34	2.1	0.1365	0.0044	0.5	5B	IY	B	0		
6	beak	0.008852256	3	34	2.1	0.1365	0.0044	0.5	5B	IY	B	0		
6	beak	0.017194598	3	34	2.1	0.1365	0.0044	0.5	5B	IY	B	0		
6	bean	0.014918756	3	32	6.84	0.1791	0.0053	-0.5	5B	IY	B	0		
6	bean	-0.196613757	3	32	6.84	0.1791	0.0053	-0.5	5B	IY	B	1		
6	bean	0.008017041	3	32	6.84	0.1791	0.0053	-0.5	5B	IY	B	0		
6	bed	0.012787522	3	40	187.12	0.1621	0.0069	-0.5	6B	EH	B	0		
6	bed	0.01073452	3	40	187.12	0.1621	0.0069	-0.5	6B	EH	B	0		
6	bed	0.010093905	3	40	187.12	0.1621	0.0069	-0.5	6B	EH	B	0		
6	beige	0.009044327	3	11	1.35	0.0821	0.0018	-0.5	1B	EY	B	0		
6	beige	0.010721752	3	11	1.35	0.0821	0.0018	-0.5	1B	EY	B	0		
6	beige	0.010073282	3	11	1.35	0.0821	0.0018	-0.5	1B	EY	B	0		
6	belch	0.008536706	4	10	0.73	0.2078	0.0124	-0.5	8B	EH	B	0		
6	belch	0.019917912	4	10	0.73	0.2078	0.0124	-0.5	8B	EH	B	0		
6	belch	-0.125560415	4	10	0.73	0.2078	0.0124	-0.5	8B	EH	B	1		
6	bell	0.008483803	3	41	39.33	0.1978	0.0119	-0.5	9B	EH	B	0		
6	bell	-0.135109185	3	41	39.33	0.1978	0.0119	-0.5	9B	EH	B	1		
6	bell	-0.150273264	3	41	39.33	0.1978	0.0119	-0.5	9B	EH	B	1		
6	belt	0.009850216	4	22	24.35	0.2872	0.0158	0.5	8B	EH	B	0		
6	belt	0.010352337	4	22	24.35	0.2872	0.0158	0.5	8B	EH	B	0		
6	belt	0.009370184	4	22	24.35	0.2872	0.0158	0.5	8B	EH	B	0		
6	best	0.008608377	4	30	404.37	0.2923	0.0333	0.5	6B	EH	B	0		
6	best	0.010160618	4	30	404.37	0.2923	0.0333	0.5	6B	EH	B	0		
6	best	-0.016320052	4	30	404.37	0.2923	0.0333	0.5	6B	EH	B	1		
6	bet	0.0156905	3	44	171.82	0.1901	0.0081	0.5	9B	EH	B	0		
6	bet	0.00682602	3	44	171.82	0.1901	0.0081	0.5	9B	EH	B	0		
6	bet	0.009836836	3	44	171.82	0.1901	0.0081	0.5	9B	EH	B	0		
6	bike	0.01033304	3	33	25.88	0.139	0.0053	0.5	11B	AY	B	0		
6	bike	0.01186674	3	33	25.88	0.139	0.0053	0.5	11B	AY	B	0		
6	bike	0.010363489	3	33	25.88	0.139	0.0053	0.5	11B	AY	B	0		
6	bin	0.022484073	3	42	5.37	0.2435	0.0136	0.5	10B	IH	B	0		
