Speaker,Phoneme,File,TimeStamp,Ortho,Sylls,Cat,Lemma,FolLiquid,logForwardBigram,SpeechRate,MinPairExist,Closure,VOT,StopLength,VOTLengthRatio
s11,b,s1103a,22.83037,building,2,N,building,FALSE,-8.123827655,4.811581477,FALSE,0.046328145,0.011136414,0.057464558,0.193796212
s11,b,s1103a,139.91937,blame,1,N,blame,TRUE,-9.462655301,5.29492045,FALSE,0.056536524,0.016704621,0.073241144,0.228077001
s11,b,s1104a,277.907,bunker,2,N,bunker,FALSE,-0.405465108,3.460746483,FALSE,0.065809655,0.003415167,0.069224822,0.049334426
s11,b,s1102a,274.980458,bite,1,V,bite,FALSE,-10.20459265,4.291182478,FALSE,0.085351356,0.012175812,0.097527169,0.124845338
s11,b,s1104a,12.244,back,1,R,back,FALSE,-5.716996598,3.587422497,TRUE,0.074212187,0.013660667,0.087872854,0.155459472
s11,b,s1102a,246.262,birthday,2,N,birthday,TRUE,-6.552864426,2.46697122,FALSE,0.075978157,0.015219765,0.091197923,0.166887194
s11,b,s1101a,342.28,blocks,1,N,block,TRUE,-7.080446952,1.237181117,FALSE,0.080578999,0.01900561,0.09958461,0.19084887
s11,b,s1103a,583.78837,bad,1,J,bad,FALSE,-4.130122922,2.061391326,TRUE,0.061323855,0.003712138,0.065035993,0.057078208
s11,b,s1104b,202.429505,bill,1,N,bill,FALSE,-2.944438978,4.659549981,TRUE,0.065881315,0,0.065881315,0
s11,b,s1101a,596.676,back,1,R,back,FALSE,-2.943268712,1.907730697,TRUE,0.0518695,0.009478115,0.061347616,0.154498513
s11,b,s1103b,504.372431,business,2,N,business,FALSE,-6.353544357,4.43099453,FALSE,0.074252251,0.007350033,0.081602284,0.090071413
s11,b,s1102a,90.205,boat,1,N,boat,FALSE,-5.609471703,4.332520986,FALSE,0.071412228,0.007609883,0.07902211,0.096300677
s11,b,s1104b,299.206505,burn,1,V,burn,TRUE,-9.30135977,2.479338843,FALSE,0.094439577,0.009591848,0.104031426,0.09220145
s11,b,s1102b,127.545,best,1,J,best,FALSE,-6.997918527,3.799153127,TRUE,0.052252849,0.006681848,0.058934698,0.113377153
s11,d,s1102a,317.343,dying,2,V,die,FALSE,-8.444835321,4.692400513,TRUE,0.036648107,0.007609883,0.04425799,0.171943705
s11,d,s1101b,297.32525,down,1,R,down,FALSE,-4.691347874,2.734150714,TRUE,0.025849737,0.011698529,0.037548266,0.311559764
s11,d,s1104a,136.8,driving,2,V,drive,TRUE,-7.225366115,5.071744903,FALSE,0.040060518,0.02988271,0.069943228,0.427242365
s11,d,s1103a,363.50637,desert,2,N,desert,FALSE,-9.034062039,3.914515522,FALSE,0.127067144,0.015776586,0.14284373,0.110446472
s11,d,s1103b,456.589,dropped,1,V,drop,TRUE,-8.347412443,4.600457899,FALSE,0.039264926,0.031033473,0.070298399,0.441453481
s11,d,s1104a,85.618,drove,1,V,drive,TRUE,-7.45736851,3.080440466,FALSE,0.064955863,0.03500546,0.099961324,0.350190044
s11,d,s1103b,290.177,dealer,2,N,dealer,FALSE,-9.325751223,4.636237258,FALSE,0.100385702,0.020416758,0.120802461,0.169009459
s11,d,s1104b,14.932912,die,1,V,die,FALSE,-5.360770384,2.765990305,TRUE,0.058057837,0.011990205,0.070048042,0.171171171
s11,d,s1103b,466.192,driving,2,V,drive,TRUE,-7.225366115,4.447015808,FALSE,0.039952097,0.042466858,0.082418955,0.515255961
s11,d,s1102b,218.682,down,1,R,down,FALSE,-8.53501608,3.88596323,TRUE,0.057997646,0.015590979,0.073588626,0.211866699
s11,d,s1102b,12.875,down,1,N,down,FALSE,-5.611881098,4.283102358,TRUE,0.063389263,0.006681848,0.070071111,0.095358103
s11,d,s1101a,139.791,deal,1,N,deal,FALSE,-7.987524224,6.481025409,FALSE,0.026302616,0.023325067,0.049627683,0.470001131
s11,d,s1102b,188.921,doctor,2,N,doctor,FALSE,-10.89234898,4.866600005,FALSE,0.092520529,0.020045545,0.112566074,0.178078031
s11,d,s1103b,114.896,doubt,1,N,doubt,FALSE,-5.589733335,2.570202511,FALSE,0.04648546,0.009800044,0.056285504,0.174113109
s11,d,s1103b,79.123,down,1,R,down,FALSE,-4.86753441,3.33771846,TRUE,0.030968723,0.02286677,0.053835493,0.424752674
s11,d,s1104a,199.795,dude,1,N,dude,FALSE,-4.521788597,4.390239619,FALSE,0.06567427,0.017075834,0.082750104,0.206354235
s11,d,s1104a,488.608,dinners,2,N,dinner,FALSE,-10.85023749,2.625860297,FALSE,0.060551519,0.016222043,0.076773562,0.211297252
s11,d,s1103b,285.428,down,1,R,down,FALSE,-3.647589192,1.457867626,TRUE,0.044035449,0.010616714,0.054652163,0.194259729
s11,d,s1101b,161.48325,dad,1,N,dad,FALSE,-4.387262639,4.826301412,FALSE,0.067491513,0.01709785,0.084589363,0.20212766
s11,d,s1104a,249.174906,dumb,1,J,dumb,FALSE,-10.1992018,4.718316505,FALSE,0.083739281,0.011953084,0.095692365,0.124911575
s11,d,s1104b,207.639505,days,1,N,day,FALSE,-4.32360272,3.875467034,FALSE,0.063717278,0.012332376,0.076049654,0.162162162
s11,d,s1104a,359.909781,dumbest,2,J,dumb,FALSE,-10.11174249,4.482665876,FALSE,0.077627354,0.01963721,0.097264563,0.2018948
s11,d,s1103a,523.90537,dog,1,N,dog,FALSE,-5.607265296,4.58693854,FALSE,0.082521489,0.017632655,0.100154144,0.176055172
s11,d,s1102a,170.848,drinking,2,N,drinking,TRUE,-6.648984386,3.802870597,FALSE,0.060758392,0.038049414,0.098807805,0.385085099
s11,d,s1104a,395.797,doctor,2,N,doctor,FALSE,-7.093453731,4.210904558,FALSE,0.072504603,0.011953084,0.084457687,0.141527485
s11,d,s1104b,26.031896,doughnut,2,N,doughnut,FALSE,-10.94194592,4.72267842,FALSE,0.094548219,0.016443168,0.110991387,0.148148148
s11,d,s1104b,43.483505,days,1,N,day,FALSE,-2.197224578,4.479142871,FALSE,0.058007803,0.01640765,0.074415453,0.22048713
s11,d,s1102a,73.94,down,1,R,down,FALSE,-4.397604461,4.854083814,TRUE,0.033604154,0.009131859,0.042736013,0.213680655
s11,d,s1102a,74.616,downs,1,N,down,FALSE,-0.693147181,4.854083814,TRUE,0.07926345,0.012175812,0.091439262,0.133157377
s11,d,s1104a,380.23,doctor,2,N,doctor,FALSE,-7.093453731,2.580171575,FALSE,0.07591977,0.021344793,0.097264563,0.21945087
s11,d,s1101b,335.05325,down,1,R,down,FALSE,-8.185905801,4.718424109,TRUE,0.061439287,0.008998868,0.070438155,0.127755596
s11,g,s1103b,507.373,guy,1,N,guy,FALSE,-5.191753295,4.43099453,FALSE,0.030216803,0.026133451,0.056350253,0.463768116
s11,g,s1103a,343.46237,girlfriend,2,N,girlfriend,TRUE,-5.110955865,4.078687674,FALSE,0.051115475,0.026913,0.078028475,0.344912543
s11,g,s1101b,325.10632,ground,1,N,ground,TRUE,-7.314633886,5.222293449,FALSE,0.049246795,0.03149604,0.080742835,0.390078446
s11,g,s1104a,372.942,girl,1,N,girl,TRUE,-6.273111004,4.942965779,TRUE,0.086165271,0.018783418,0.104948689,0.178977156
s11,g,s1101b,393.26625,game,1,N,game,FALSE,-6.038325992,5.175220012,TRUE,0.047940984,0.01709785,0.065038834,0.262886786
s11,g,s1102a,452.223,girlfriend,2,N,girlfriend,TRUE,-2.537829047,2.192982456,FALSE,0.032082177,0.038049414,0.070131591,0.542543141
s11,g,s1104b,259.275505,gun,1,N,gun,FALSE,-8.836634285,4.333633799,FALSE,0.08147639,0.016443168,0.097919558,0.167925272
s11,g,s1101a,139.529,game,1,N,game,FALSE,-3.018705796,6.481025409,TRUE,0.059371403,0.014686153,0.074057556,0.198307291
s11,g,s1104b,216.562505,guns,1,N,gun,FALSE,-3.036975232,0.68075316,FALSE,0.047904921,0.027405281,0.075310202,0.363898652
s11,g,s1101a,416.396,goodies,2,N,goodies,FALSE,-10.15194891,1.835985312,FALSE,0.073669166,0.027486535,0.1011557,0.27172502
s11,g,s1103b,236.412,guy,1,N,guy,FALSE,-5.594711412,3.269124104,FALSE,0.019664838,0.016333407,0.035998245,0.453727868
s11,g,s1104b,160.143505,guns,1,N,gun,FALSE,-2.708050196,2.784438516,FALSE,0.017619743,0.013252332,0.030872075,0.429266007
s11,g,s1102a,222.789,game,1,N,game,FALSE,-6.205920446,4.77615362,TRUE,0.054911825,0.010653836,0.065565661,0.162491091
s11,g,s1103b,146.117,grabbed,1,V,grab,TRUE,-11.33060391,3.641278701,TRUE,0.073435581,0.032666814,0.106102394,0.307880079
s11,g,s1102b,184.005,grade,1,N,grade,TRUE,-1.158284621,3.603603604,FALSE,0.051315798,0.0322956,0.083611398,0.38625834
s11,g,s1102b,180.312,grade,1,N,grade,TRUE,-1.158284621,2.393879329,FALSE,0.053366491,0.040091089,0.09345758,0.428976326
s11,g,s1101a,251.373,gas,1,N,gas,FALSE,-8.155185492,2.092845607,FALSE,0.053324163,0.015550045,0.068874208,0.225774571
s11,g,s1103b,486.057,gums,1,N,gum,FALSE,-11.90448767,3.227016062,TRUE,0.065268877,0.008166703,0.073435581,0.11120908
s11,g,s1104b,79.900505,gun,1,N,gun,FALSE,-8.928769435,2.619575432,FALSE,0.019292338,0.00685132,0.026143658,0.262064328
s11,g,s1101b,484.64898,game,1,N,game,FALSE,-6.038325992,1.498235079,TRUE,0.07869608,0.010798642,0.089494722,0.120662335
s11,g,s1102a,3.266,game,1,N,game,FALSE,-5.50533145,4.150573881,TRUE,0.03512613,0.022829648,0.057955778,0.39391496
s11,g,s1104b,261.853505,game,1,N,game,FALSE,-5.010635244,2.773075105,TRUE,0.034941733,0.0171283,0.052070033,0.328947368
s11,g,s1104b,313.824134,guns,1,N,gun,FALSE,-9.385884944,2.237879922,FALSE,0.056289467,0.016443168,0.072732635,0.226076896
s11,g,s1103b,239.02,ghetto,2,N,ghetto,FALSE,-9.196644589,5.191826178,FALSE,0.04736688,0.013066725,0.060433605,0.216216216
s11,g,s1101a,409.864779,grilled,1,V,grill,TRUE,-8.185905801,1.98852304,FALSE,0.05559148,0.024698067,0.080289547,0.307612482
s11,g,s1101b,503.49825,games,1,N,game,FALSE,-3.567813599,3.923258216,TRUE,0.062498117,0,0.062498117,0
s11,g,s1101b,395.32225,game,1,N,game,FALSE,-6.205920446,4.026845638,TRUE,0.056939852,0,0.056939852,0
s11,g,s1103b,423.653,guy,1,N,guy,FALSE,-5.858500966,3.374310966,FALSE,0.074252251,0.018783418,0.093035669,0.2018948
s11,g,s1104b,271.092505,gun,1,N,gun,FALSE,-7.182401357,4.051240085,FALSE,0.057496769,0.025349885,0.082846654,0.30598562
s11,g,s1104b,355.430505,guy,1,N,guy,FALSE,-4.429262823,3.966496328,FALSE,0.062923504,0.020553961,0.083477465,0.246221667
s11,g,s1104b,288.489505,gun,1,N,gun,FALSE,-9.492703283,4.02933896,FALSE,0.067142938,0.026035017,0.093177955,0.279411765
s12,b,s1201a,16.078,born,1,V,born,FALSE,-4.998599664,4.926944609,TRUE,0.07053062,0,0.07053062,0
s12,b,s1201b,14.391388,brother,2,N,brother,TRUE,-4.680172866,5.580370983,FALSE,0.038444836,0.009465952,0.047910788,0.197574535
s12,b,s1201a,33.176778,baby,2,N,baby,FALSE,-6.397649714,4.743372267,FALSE,0.057464558,0.005568207,0.063032765,0.088338293
s12,b,s1201a,41.648637,brothers,2,N,brother,TRUE,-6.447305897,5.176318344,FALSE,0.036266924,0.012992483,0.049259406,0.263756379
s12,b,s1201a,47.683318,brother,2,N,brother,TRUE,-7.286469893,6.125217828,FALSE,0.060248662,0.009280345,0.069529007,0.133474434
s12,b,s1201a,59.363346,big,1,J,big,FALSE,-5.241487985,4.643750462,TRUE,0.051969649,0.009280345,0.061249994,0.151515848
s12,b,s1203b,470.075588,bunch,1,N,bunch,FALSE,-3.287186304,6.201504807,TRUE,0.036516328,0,0.036516328,0
s12,b,s1203a,53.348437,bus,1,N,bus,FALSE,-7.172888173,0.775736915,TRUE,0.058017612,0,0.058017612,0
s12,b,s1202b,59.295669,bothers,2,V,bother,FALSE,-7.13627953,5.612895065,FALSE,0.039747028,0.007127305,0.046874332,0.152051334
s12,b,s1203a,91.572564,bad,1,J,bad,FALSE,-5.547703256,3.673646473,TRUE,0.04126536,0,0.04126536,0
s12,b,s1201a,103.88308,bikes,1,N,bike,FALSE,-6.983790029,5.440964391,TRUE,0.082521489,0.004640172,0.087161662,0.053236392
s12,b,s1202b,82.483788,boss,1,N,boss,FALSE,-8.98691686,4.417919325,FALSE,0.042716738,0.012472783,0.055189521,0.225999122
s12,b,s1201b,155.598657,baby,2,N,baby,FALSE,-6.397649714,4.304531237,FALSE,0.052328232,0.005679571,0.058007803,0.097910466
s12,b,s1201b,156.952579,baby,2,N,baby,FALSE,-1.386294361,4.43838851,FALSE,0.051066105,0,0.051066105,0
s12,b,s1204a,70.556253,big,1,J,big,FALSE,-5.576753779,5.657344541,TRUE,0.060199768,0,0.060199768,0
s12,b,s1201a,475.316125,business,2,N,business,FALSE,-6.59876069,5.627681356,FALSE,0.054680455,0.00835231,0.063032765,0.132507439
s12,b,s1202a,280.968899,breast,1,N,breast,TRUE,-8.18729969,1.960663214,FALSE,0.070227387,0.014938124,0.085165511,0.1754011
s12,b,s1201b,370.566616,born,1,V,born,FALSE,-11.68966264,6.038068512,TRUE,0.064318437,0.005048508,0.069366945,0.07277973
s12,b,s1201b,376.791824,biggest,2,J,big,FALSE,-6.753183545,5.531079796,TRUE,0.054852486,0,0.054852486,0
s12,b,s1203a,182.912494,better,2,J,better,FALSE,-4.10208206,4.870041587,FALSE,0.058376311,0.00857092,0.06694723,0.128025005
s12,b,s1201a,559.284944,breakfast,2,N,breakfast,TRUE,-10.94194592,6.304308995,FALSE,0.060248662,0.00835231,0.068600972,0.121752069
s12,b,s1201a,330.760875,baby,2,N,baby,FALSE,-7.15541952,6.666731183,FALSE,0.049112248,0.002784103,0.051896352,0.053647383
s12,b,s1203a,207.956734,better,2,J,better,FALSE,-5.979371958,5.699444502,FALSE,0.084868244,0,0.084868244,0
s12,b,s1201b,315.88495,bath,1,N,bath,FALSE,-0.693147181,5.150742581,TRUE,0.112910323,0.011359142,0.124269465,0.091407346
s12,b,s1201b,6.43,born,1,V,born,FALSE,-4.998599664,4.770785763,TRUE,0.07509655,0.007572761,0.082669311,0.091603053
s12,b,s1201b,353.222136,big,1,J,big,FALSE,-4.044886278,5.186491413,TRUE,0.04784414,0,0.04784414,0
s12,b,s1204a,355.482791,bad,1,J,bad,FALSE,-3.672793332,6.077123112,TRUE,0.049434568,0,0.049434568,0
s12,b,s1201b,358.270908,big,1,J,big,FALSE,-5.598644114,6.276722164,TRUE,0.075046516,0.006310634,0.08135715,0.077567053
s12,b,s1203a,408.532689,best,1,J,best,FALSE,-4.223360747,6.71305477,TRUE,0.0478469,0,0.0478469,0
s12,b,s1201b,365.188263,bed,1,N,bed,FALSE,-5.06890423,4.452753924,FALSE,0.075677579,0.005048508,0.080726087,0.062538737
s12,b,s1204a,390.497125,biggest,2,J,big,FALSE,-6.436630404,6.140644948,TRUE,0.038669368,0,0.038669368,0
s12,b,s1201b,90.662814,big,1,J,big,FALSE,-4.044886278,5.626978394,TRUE,0.069366945,0.003155317,0.072522262,0.043508257
s12,b,s1202a,12.439914,baby,2,N,baby,FALSE,-6.397649714,5.061972606,FALSE,0.066712534,0.02196783,0.088680364,0.247719212
s12,b,s1203a,336.537143,basis,2,N,basis,FALSE,-3.716008132,6.208980077,FALSE,0.056787273,0,0.056787273,0
s12,b,s1202a,317.841998,breast,1,N,breast,TRUE,-11.25828325,4.672608494,FALSE,0.053531836,0.007908419,0.061440255,0.128717219
s12,b,s1202a,327.732719,babies,2,N,baby,FALSE,-9.991226467,5.124692686,FALSE,0.058804116,0.010544558,0.069348674,0.152051334
s12,b,s1203a,139.002283,bad,1,J,bad,FALSE,-6.260453104,5.380247992,TRUE,0.081751546,0.004675047,0.086426593,0.054092691
s12,b,s1202a,352.704894,bonding,2,N,bonding,FALSE,-11.90448767,3.028977623,FALSE,0.096588783,0,0.096588783,0
s12,b,s1203a,588.593229,bigger,2,J,big,FALSE,-7.153745335,6.067464691,TRUE,0.073194026,0,0.073194026,0
s12,b,s1203a,106.337437,better,2,J,better,FALSE,-5.979371958,3.964976794,FALSE,0.112918526,0.003895873,0.116814398,0.033350962
s12,b,s1202a,299.346125,breathing,2,N,breathing,TRUE,-10.65003551,5.334953974,FALSE,0.082529372,0.009665845,0.092195217,0.10484107
s12,b,s1202a,122.081971,baby,2,N,baby,FALSE,-7.970222734,5.450993814,FALSE,0.064955108,0.006150992,0.0711061,0.086504426
s12,b,s1202a,14.657863,back,1,N,back,FALSE,-6.566597608,4.566965414,TRUE,0.117817237,0,0.117817237,0
s12,b,s1203b,275.424591,bill,1,N,bill,FALSE,-8.816320512,6.588227716,TRUE,0.058217431,0.00645912,0.064676551,0.099868033
s12,b,s1202a,190.611977,bad,1,J,bad,FALSE,-5.519873429,5.433317237,TRUE,0.057925402,0,0.057925402,0
s12,b,s1203b,52.550834,bigger,2,J,big,FALSE,-9.282911065,5.592228576,TRUE,0.100031008,0,0.100031008,0
s12,b,s1203a,580.068543,bus,1,N,bus,FALSE,-7.172888173,4.302352096,TRUE,0.078332831,0,0.078332831,0
s12,b,s1203b,319.21075,bad,1,J,bad,FALSE,-3.672793332,3.052773292,TRUE,0.035439808,0.00753564,0.042975448,0.175347561
s12,b,s1201b,357.049432,box,1,N,box,FALSE,-7.346719261,6.276722164,FALSE,0.055483549,0.003786381,0.05926993,0.06388367
s12,b,s1203a,262.675797,better,2,R,better,FALSE,-5.979371958,5.929865113,FALSE,0.063051358,0.006233396,0.069284754,0.089967788
s12,b,s1203b,222.097727,best,1,J,best,FALSE,-5.077061195,4.778070567,TRUE,0.067735408,0.0053826,0.073118008,0.073615244
s12,b,s1202a,207.758816,bunch,1,N,bunch,FALSE,-12.10532274,5.507100533,TRUE,0.087801651,0.006150992,0.093952643,0.065469072
s12,b,s1202b,10.557081,brothers,2,N,brother,TRUE,-4.978800637,5.012861571,FALSE,0.071819899,0.009503073,0.081322972,0.116855948
s12,b,s1202a,310.762044,breast,1,N,breast,TRUE,-5.497168141,4.998296734,FALSE,0.073002864,0.023725256,0.09672812,0.245277756
s12,b,s1202a,208.144658,bums,1,N,bum,FALSE,-11.94988124,5.507100533,FALSE,0.142281869,0.007908419,0.150190288,0.052655993
s12,b,s1203b,338.481042,back,1,R,back,FALSE,-2.943268712,5.786056865,TRUE,0.05597904,0.01507128,0.07105032,0.212121212
s12,d,s1201a,103.212813,dad,1,N,dad,FALSE,-4.387262639,5.440964391,FALSE,0.036119765,0.010208379,0.046328145,0.220349408
s12,d,s1202b,437.187437,dad,1,N,dad,FALSE,-4.387262639,5.764244255,FALSE,0.035419561,0.003488425,0.038907986,0.089658337
s12,d,s1201b,92.587294,drive,1,V,drive,TRUE,-9.288301913,5.177587888,FALSE,0.044124407,0.011990205,0.056114613,0.213673495
s12,d,s1202b,364.252063,dads,1,N,dad,FALSE,-11.10746036,5.523296303,FALSE,0.087164537,0.013953701,0.101118238,0.137993913
s12,d,s1203b,528.546514,drove,1,V,drive,TRUE,-7.421388173,3.76896792,FALSE,0.036516328,0.03552516,0.072041488,0.493120852
s12,d,s1202b,53.945763,deal,1,N,deal,FALSE,-6.814176597,5.520364136,FALSE,0.064692594,0.009503073,0.074195667,0.128081239
s12,d,s1202b,388.306641,dad,1,N,dad,FALSE,-4.387262639,4.583845408,FALSE,0.04762905,0.005232638,0.052861688,0.098987343
s12,d,s1201b,185.954781,days,1,N,day,FALSE,-3.700289502,3.618807251,FALSE,0.030872075,0.013883396,0.044755471,0.310205558
s12,d,s1202b,383.338295,dad,1,N,dad,FALSE,-4.387262639,5.642244853,FALSE,0.042977816,0.012790893,0.055768709,0.229356088
s12,d,s1201a,167.796625,doctor,2,N,doctor,FALSE,-6.920237863,5.864753454,FALSE,0.041687972,0.006496241,0.048184214,0.134820948
s12,d,s1203a,178.705495,dad,1,N,dad,FALSE,-4.387262639,5.234161101,FALSE,0.041234472,0.010908443,0.052142915,0.209202786
s12,d,s1203a,45.082697,drive,1,V,drive,TRUE,-6.944878913,5.006344247,FALSE,0.025195995,0.019488724,0.044684719,0.436138452
s12,d,s1201a,104.233622,down,1,R,down,FALSE,-4.812184392,5.440964391,TRUE,0.036119765,0.009280345,0.04540011,0.204412384
s12,d,s1202b,426.574063,dad,1,N,dad,FALSE,-4.387262639,4.811920732,FALSE,0.033093944,0.005814042,0.038907986,0.149430561
s12,d,s1201b,100.947279,drivers,2,N,driver,TRUE,-11.22774652,5.242602949,FALSE,0.048541851,0.010097015,0.058638866,0.172189807
s12,d,s1204a,48.659181,drugs,1,N,drug,TRUE,-9.577065652,3.858515062,FALSE,0.092495368,0.03552516,0.128020527,0.277495809
s12,d,s1203a,52.208437,dropped,1,V,drop,TRUE,-9.541626082,6.550292711,FALSE,0.043690899,0.023375235,0.067066134,0.348540072
s12,d,s1203a,147.852227,dad,1,N,dad,FALSE,-4.387262639,1.819264556,FALSE,0.056038787,0.003116698,0.059155485,0.052686543
s12,d,s1204a,89.012119,desk,1,N,desk,FALSE,-8.749175691,5.603908933,FALSE,0.027904168,0.01291824,0.040822408,0.316449729
s12,d,s1201b,91.208125,driving,2,V,drive,TRUE,-9.178028083,5.626978394,FALSE,0.046648661,0.02019403,0.066842691,0.302112764
s12,d,s1203a,388.221515,deal,1,V,deal,FALSE,-6.043375717,5.132307967,FALSE,0.063492327,0.011378492,0.074870819,0.151974996
s12,d,s1203a,471.923682,deal,1,N,deal,FALSE,-5.948035011,7.379609934,FALSE,0.043105861,0.022282881,0.065388742,0.340775495
s12,d,s1203b,159.166294,down,1,R,down,FALSE,-5.782285568,5.383020311,TRUE,0.02757371,0,0.02757371,0
s12,d,s1201a,182.2226,doctor,2,N,doctor,FALSE,-5.400874039,4.783613254,FALSE,0.061176696,0.012992483,0.074169179,0.175173608
s12,d,s1202b,182.338439,dinner,2,N,dinner,FALSE,-8.962597871,4.343918449,FALSE,0.100329118,0.029697103,0.130026222,0.228393188
s12,d,s1203b,340.275285,driving,2,V,drive,TRUE,-8.263613553,5.786056865,FALSE,0.073118008,0.02260692,0.095724928,0.236165442
s12,d,s1202a,254.371861,diaper,2,N,diaper,FALSE,-12.32937086,3.324070258,FALSE,0.089559077,0.021089117,0.110648194,0.190596122
s12,d,s1203a,154.783563,dad,1,N,dad,FALSE,-4.387262639,4.950654353,FALSE,0.031884378,0,0.031884378,0
s12,d,s1201b,548.70977,die,1,V,die,FALSE,-7.229507193,4.842731513,TRUE,0.084612535,0.006310634,0.09092317,0.06940623
s12,g,s1201b,452.898426,guess,1,N,guess,FALSE,-3.249721705,5.630709892,FALSE,0.037813773,0.017038713,0.054852486,0.310627909
s12,g,s1202a,16.61758,guess,1,N,guess,FALSE,-3.249721705,6.220586991,FALSE,0.031564006,0.014938124,0.046502131,0.321235266
s12,g,s1203b,514.313191,guys,1,N,guy,FALSE,-3.423265368,5.556720674,FALSE,0.037592848,0.01399476,0.051587608,0.271281428
s12,g,s1201a,576.960229,guilty,2,J,guilty,FALSE,-5.336335379,5.353700646,FALSE,0.073241144,0.021344793,0.094585937,0.225665607
s12,g,s1203b,104.610142,guilty,2,J,guilty,FALSE,-5.336335379,4.57686481,FALSE,0.055893688,0.01507128,0.070964968,0.212376337
s12,g,s1203b,503.869944,guys,1,N,guy,FALSE,-5.73172187,4.716266771,FALSE,0.037592848,0.01507128,0.052664128,0.286177338
s12,g,s1202b,28.060886,girl,1,N,girl,TRUE,-5.711439616,3.753525186,TRUE,0.037371259,0.033260756,0.070632015,0.470901979
s12,g,s1201b,263.025845,guess,1,N,guess,FALSE,-3.249721705,4.722106957,FALSE,0.055483549,0.018931903,0.074415453,0.254408227
s12,g,s1202a,201.978236,guys,1,N,guy,FALSE,-5.874644108,5.283139431,FALSE,0.046502131,0.009665845,0.056167976,0.172088188
s12,g,s1201a,207.940499,girls,1,N,girl,TRUE,-5.799538264,4.292588827,TRUE,0.038903869,0.033409241,0.07231311,0.462008081
s12,g,s1202b,435.499938,guess,1,N,guess,FALSE,-3.249721705,5.764244255,FALSE,0.044140624,0.016279318,0.060419942,0.269436175
s12,g,s1202a,142.451739,guess,1,N,guess,FALSE,-3.249721705,2.62186425,FALSE,0.037714999,0.014938124,0.052653123,0.28370823
s12,g,s1204a,90.876705,guess,1,V,guess,FALSE,-3.249721705,5.603908933,FALSE,0.046375712,0.01722432,0.063600031,0.270822506
s12,g,s1204a,256.305,guy,1,N,guy,FALSE,-5.191753295,4.932883191,FALSE,0.047281528,0.01507128,0.062352808,0.241709723
s12,g,s1201a,180.292208,guy,1,N,guy,FALSE,-5.858500966,4.783613254,FALSE,0.036119765,0.016704621,0.052824386,0.316229337
s12,g,s1201b,72.582813,guy,1,N,guy,FALSE,-5.2085167,4.868208469,FALSE,0.018881869,0.009465952,0.028347821,0.333921666
s12,g,s1202b,217.44775,guess,1,N,guess,FALSE,-3.249721705,4.52170259,FALSE,0.040070795,0.016279318,0.056350113,0.288895929
s12,g,s1203b,355.878436,guess,1,N,guess,FALSE,-3.249721705,2.382320797,FALSE,0.043146152,0.0161478,0.059293951,0.27233469
s13,b,s1301a,324.268,bachelors,2,N,bachelor,FALSE,-9.621320661,1.968053985,FALSE,0.048359393,0.010284577,0.058643969,0.175373134
s13,b,s1302b,286.958351,basic,2,J,basic,FALSE,-7.915706359,3.872598159,FALSE,0.060204969,0.019351597,0.079556567,0.243243243
s13,b,s1303a,42.225074,build,1,V,build,FALSE,-6.958735991,4.198827397,FALSE,0.084445231,0.014681412,0.099126643,0.148107627
